time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
32300,2023-07-20 18:04:54,38.4417565875339,-109.312289794431,91.86352,,,8020.1944029717,73.8189,3.0422384,12.5449150996,16.5098758564,13,2,10.079,8029.0526709717,100.721788,3.0422384,12.9501972648,-0.894776,2.908022,-2.908022,109.8, -31.1, -0.4,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8020.1944029717,91.86352,31,Sport,
32400,2023-07-20 18:04:55,38.4417560645899,-109.31228821093,92.519688,,,8020.8505709717,74.475068,4.250186,12.0794295204,17.0009519876,13,2,10.079,8029.0526709717,100.721788,4.250186,12.9501972648,-1.342164,4.026492,-2.684328,109.7, -30.5, -0.2,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8020.8505709717,92.519688,31,Sport,
32500,2023-07-20 18:04:55,38.4417555352494,-109.312285789767,92.847772,,,8021.1786549717,80.052496,5.6594582,11.3768704428,17.7192919056,13,2,10.079,8029.0526709717,100.721788,5.6594582,12.9501972648,-1.789552,5.368656,-2.460634,109.7, -29.8, 0.1,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8021.1786549717,92.847772,31,Sport,
32600,2023-07-20 18:04:55,38.4417560088929,-109.312286548801,93.175856,,,8021.5067389717,80.38058,6.6437118,11.604167038,17.9966213108,13,2,10.079,8029.0526709717,100.721788,6.6437118,12.9501972648,-2.23694,6.263432,-2.23694,109.7, -29.3, 0.2,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8021.5067389717,93.175856,31,Sport,
32700,2023-07-20 18:04:55,38.4417552659433,-109.312283302525,93.832024,,,8022.1629069717,80.052496,7.7845512,10.66190979,18.963091158,13,2,10.079,8029.0526709717,100.721788,7.7845512,12.9501972648,-2.460634,7.381902,-2.23694,109.7, -28.9, 0.3,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8022.1629069717,93.832024,31,Sport,
32800,2023-07-20 18:04:55,38.4417531467099,-109.312284186284,94.160108,,,8022.4909909717,80.38058,8.9924988,10.9036748896,19.7764770108,13,2,10.079,8029.0526709717,100.721788,8.9924988,12.9501972648,-2.908022,8.500372,-2.013246,109.6, -28.6, 0.3,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8022.4909909717,94.160108,31,Sport,
32900,2023-07-20 18:04:55,38.4417519899659,-109.312280338235,94.488192,,,8022.8190749717,80.38058,9.9767524,9.82365517,20.9543313792,13,2,10.079,8029.0526709717,100.721788,9.9767524,12.9501972648,-3.35541,9.395148,-1.789552,109.7, -28.7, 0.3,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8022.8190749717,94.488192,31,Sport,"GPS signal weak. Altitude limit set. Wait for GPS signal to return to normal to continue ascending (Code: 120856)"
33000,2023-07-20 18:04:55,38.4417478010988,-109.312281270096,94.816276,,,8023.1471589717,83.66142,10.8938978,10.3029202772,22.5056437648,13,2,10.079,8029.0526709717,100.721788,10.8938978,12.9501972648,-3.579104,10.289924,-1.565858,109.6, -28.7, 0,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.414,3.411,3.413,0,0,0,16.121,75.74,8023.1471589717,94.816276,31,Sport,
33100,2023-07-20 18:04:55,38.4417461697762,-109.312277181301,95.14436,,,8023.4752429717,83.66142,12.1018454,9.324639406,23.816929896,13,2,10.158,8029.0526709717,100.721788,12.1018454,12.9501972648,-4.026492,11.408394,-1.565858,109.6, -29, 0,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8023.4752429717,95.14436,31,Sport,
33200,2023-07-20 18:04:55,38.4417408390203,-109.312278650172,95.472444,,,8023.8033269717,83.66142,13.0189908,10.45029561,25.8066609308,13,2,10.158,8029.0526709717,100.721788,13.0189908,12.9501972648,-4.250186,12.30317,-1.342164,109.6, -29.3, -0.3,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8023.8033269717,95.472444,31,Sport,
33300,2023-07-20 18:04:55,38.4417385026039,-109.312274038173,95.472444,,,8023.8033269717,83.66142,13.0189908,9.7555449316,27.3762475952,13,2,10.158,8029.0526709717,100.721788,13.0189908,12.9501972648,-4.697574,13.197946,-1.11847,109.7, -29.3, -0.4,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8023.8033269717,95.472444,31,Sport,
33400,2023-07-20 18:04:55,38.441731548941,-109.312274856138,95.472444,,,8023.8033269717,83.66142,14.9203898,11.5638783228,29.9240167056,13,2,10.158,8029.0526709717,100.721788,14.9203898,12.9501972648,-4.921268,14.092722,-0.894776,109.6, -29.1, -0.2,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8023.8033269717,95.472444,31,Sport,
33500,2023-07-20 18:04:56,38.4417284886441,-109.312269954065,95.800528,,,8024.1314109717,83.66142,15.9270128,11.4887142784,31.7154209624,13,2,10.158,8029.0526709717,100.721788,15.9270128,12.9501972648,-5.368656,14.987498,-0.894776,109.6, -29.2, -0.1,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8024.1314109717,95.800528,31,Sport,
33600,2023-07-20 18:04:56,38.4417203904169,-109.312270040884,96.128612,,,8024.4594949717,83.66142,17.0454828,13.9869098964,34.6702767,13,2,10.158,8029.0526709717,100.721788,17.0454828,13.9869098964,-5.59235,16.105968,-0.894776,109.6, -29.4, 0.1,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8024.4594949717,96.128612,31,Sport,
33700,2023-07-20 18:04:56,38.441716526054,-109.31226487682,96.128612,,,8024.4594949717,83.66142,17.8284118,14.626312804,36.71095918,13,2,10.158,8029.0526709717,100.721788,17.8284118,14.626312804,-6.039738,16.77705,-0.894776,109.5, -29.7, 0,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8024.4594949717,96.128612,31,Sport,
33800,2023-07-20 18:04:56,38.4417080847873,-109.312265142804,96.456696,,,8024.7875789717,83.66142,18.7455572,17.5500989868,39.791996024,13,2,10.158,8029.0526709717,100.721788,18.7455572,17.5500989868,-6.263432,17.671826,-0.894776,109.5, -29.7, -0.2,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8024.7875789717,96.456696,31,Sport,
33900,2023-07-20 18:04:56,38.4417034373781,-109.312259833007,96.456696,,,8024.7875789717,83.66142,19.6627026,18.7930780292,42.067258564,13,2,10.158,8029.0526709717,100.721788,19.6627026,18.7930780292,-6.487126,18.566602,-0.671082,109.6, -30.2, 0.2,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8024.7875789717,96.456696,31,Sport,
34000,2023-07-20 18:04:56,38.4416935825261,-109.312258646552,96.456696,,,8024.7875789717,83.66142,20.6693256,22.2640098988,45.678807236,13,2,10.158,8029.0526709717,100.721788,20.6693256,22.2640098988,-6.934514,19.461378,-0.671082,109.6, -29.9, 0.1,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.397,3.396,3.397,0,0,0,9.478,75.92,8024.7875789717,96.456696,31,Sport,
34100,2023-07-20 18:04:56,38.4416883565384,-109.312253419488,96.456696,,,8024.7875789717,83.66142,21.586471,23.9702435492,48.100723324,14,2,10.182,8029.0526709717,100.721788,21.586471,23.9702435492,-7.158208,20.356154,-0.671082,109.5, -29.8, 0.1,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8024.7875789717,96.456696,31,Sport,
34200,2023-07-20 18:04:56,38.4416785119756,-109.31225239019,96.456696,,,8024.7875789717,83.66142,22.3694,27.5289706972,51.704726064,14,2,10.182,8029.0526709717,100.721788,22.3694,27.5289706972,-7.605596,21.027236,-0.671082,109.5, -29.5, 0.1,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8024.7875789717,96.456696,31,Sport,
34300,2023-07-20 18:04:56,38.4416721187041,-109.312246833406,96.78478,,,8025.1156629717,83.66142,23.2865454,29.8025272004,54.526576548,14,2,10.182,8029.0526709717,100.721788,23.2865454,29.8025272004,-7.82929,21.922012,-0.671082,110.7, -29.4, 0.2,0,0,1684,1024,1684,1024,100,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.1156629717,96.78478,31,Sport,
34400,2023-07-20 18:04:57,38.441660797945,-109.312245342019,96.78478,,,8025.1156629717,83.66142,24.0694744,33.932743868,58.678807652,14,2,10.182,8029.0526709717,100.721788,24.0694744,33.932743868,-13.869028,19.685072,-0.671082,127.2, -29.7, 0.2,0,0,1024,1024,1684,1024,0,0,100,0,120.8,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.1156629717,96.78478,31,Sport,
34500,2023-07-20 18:04:57,38.4416528143272,-109.312240522274,96.78478,,,8025.1156629717,83.66142,24.718187,36.878610104,61.900920616,14,2,10.182,8029.0526709717,100.721788,24.718187,36.878610104,-18.342908,16.553356,-0.447388,138.7, -30, -0.1,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.1156629717,96.78478,31,Sport,
34600,2023-07-20 18:04:57,38.4416416547299,-109.312238705378,96.78478,,,8025.1156629717,83.66142,25.389269,40.970145668,66.005251456,14,2,10.182,8029.0526709717,100.721788,25.389269,40.970145668,-20.803542,14.54011,-0.223694,145.4, -30.1, -0.4,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.1156629717,96.78478,31,Sport,
34700,2023-07-20 18:04:57,38.44163324368,-109.312234320997,96.78478,,,8025.1156629717,83.66142,26.0827204,44.11253422,69.319884108,14,4,10.182,8029.0526709717,100.721788,26.0827204,44.11253422,-22.3694,13.42164,0,149.4, -29.6, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.1156629717,96.78478,31,Sport,
34800,2023-07-20 18:04:57,38.4416219994563,-109.312230636313,96.78478,,,8025.1156629717,83.66142,26.7090636,48.288715456,73.555448548,14,4,10.182,8029.0526709717,100.721788,26.7090636,48.288715456,-23.711564,12.30317,0,152.3, -29.1, -0.1,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.1156629717,96.78478,31,Sport,
34900,2023-07-20 18:04:57,38.4416122384883,-109.312226211763,97.112864,,,8025.4437469717,83.66142,27.2235598,51.95866308,77.334648144,14,4,10.182,8029.0526709717,100.721788,27.2235598,51.95866308,-24.60634,11.632088,0,154, -29.3, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.4437469717,97.112864,31,Sport,"Setting new Maximum Flight Altitude to 420m (1378 ft) Max altitude reached (Altitude limit: 30 m)"
35000,2023-07-20 18:04:57,38.4416002373079,-109.312221267577,97.112864,,,8025.4437469717,83.66142,27.7604254,56.47309892,81.935370076,14,4,10.182,8029.0526709717,100.721788,27.7604254,56.47309892,-25.501116,10.961006,0,155.6, -29.6, -1.3,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,25,3.388,3.385,3.386,0,0,0,10.441,75.92,8025.4437469717,97.112864,31,Sport,
35100,2023-07-20 18:04:57,38.4415901901144,-109.312217080386,97.112864,,,8025.4437469717,83.66142,28.0064888,60.26410954,85.791341328,14,4,10.133,8029.0526709717,100.721788,28.0064888,60.26410954,-25.948504,10.513618,0,156.4, -30, -2.7,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.4437469717,97.112864,31,Sport,
35200,2023-07-20 18:04:57,38.4415804036865,-109.312212119205,96.78478,,,8025.1156629717,83.66142,28.4986156,64.001970552,89.633204968,14,4,10.133,8029.0526709717,100.721788,28.4986156,64.001970552,-26.395892,10.737312,0.223694,156.8, -30, -2.3,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.1156629717,96.78478,31,Sport,
35300,2023-07-20 18:04:57,38.4415687087281,-109.312207450258,96.78478,,,8025.1156629717,83.66142,28.9907424,68.42519904,94.104005636,14,4,10.133,8029.0526709717,100.721788,28.9907424,68.42519904,-26.84328,10.961006,0.223694,157.1, -29.7, -2.4,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.1156629717,96.78478,31,Sport,
35400,2023-07-20 18:04:57,38.4415590206291,-109.312201293773,96.78478,,,8025.1156629717,83.66142,28.9907424,72.206695224,98.052168492,14,4,10.133,8029.0526709717,100.721788,28.9907424,72.206695224,-27.290668,11.408394,0,156.8, -29.7, -1.7,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.1156629717,96.78478,31,Sport,
35500,2023-07-20 18:04:58,38.4415473456071,-109.312196638147,96.78478,,,8025.1156629717,83.66142,30.1763206,76.636485392,102.51476706,14,4,10.133,8029.0526709717,100.721788,30.1763206,76.636485392,-27.738056,11.855782,0,156.6, -29.8, -1.4,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.1156629717,96.78478,31,Sport,
35600,2023-07-20 18:04:58,38.4415378206984,-109.312190045945,97.112864,,,8025.4437469717,83.66142,30.7802944,80.40846714,106.467523092,14,4,10.133,8029.0526709717,100.721788,30.7802944,80.40846714,-28.409138,11.855782,0,156.9, -30.1, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.4437469717,97.112864,31,Sport,
35700,2023-07-20 18:04:58,38.4415257304553,-109.312185195381,97.112864,,,8025.4437469717,83.66142,31.2724212,85.008532904,111.091538988,14,4,10.133,8029.0526709717,100.721788,31.2724212,85.008532904,-28.856526,12.079476,-0.223694,157.1, -30.2, -0.4,0,0,1024,1024,1684,1024,0,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.4437469717,97.112864,31,Sport,
35800,2023-07-20 18:04:58,38.4415148420806,-109.312177520288,97.112864,,,8025.4437469717,83.66142,31.7869174,89.355645904,115.629268792,14,4,10.133,8029.0526709717,100.721788,31.7869174,89.355645904,-29.303914,12.30317,0,156.8, -30.4, 0,0,0,1655,1024,1684,1024,96,0,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.4437469717,97.112864,31,Sport,
35900,2023-07-20 18:04:58,38.4415023277957,-109.31217243138,97.112864,,,8025.4437469717,83.66142,32.3685218,94.130252356,120.421263696,14,4,10.133,8029.0526709717,100.721788,32.3685218,94.130252356,-29.751302,12.750558,0,156.4, -30.2, 0.3,0,0,1684,1329,1684,1024,100,46,100,0,120.9,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.4437469717,97.112864,31,Sport,
36000,2023-07-20 18:04:58,38.4414913273389,-109.312164299749,97.112864,,,8025.4437469717,83.66142,32.8606486,98.570869296,125.058731036,14,4,10.133,8029.0526709717,100.721788,32.8606486,98.570869296,-30.19869,12.974252,-0.223694,153.6, -25.7, 13.2,0,0,1684,1330,1684,1024,100,46,100,0,122.3,-3.2,0,24,3.386,3.388,3.389,0,0,0,11.376,76.1,8025.4437469717,97.112864,31,Sport,
36100,2023-07-20 18:04:58,38.4414783172481,-109.312159117013,97.112864,,,8025.4437469717,83.66142,33.5317306,103.533795964,130.03117214,14,4,10.117,8029.0526709717,100.721788,33.5317306,103.533795964,-31.093466,12.526864,-1.11847,155.2, -17.9, 22.5,0,0,1684,1324,1684,1024,100,45,100,0,124.3,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8025.4437469717,97.112864,31,Sport,
36200,2023-07-20 18:04:58,38.4414667586757,-109.312151768565,97.769032,,,8026.0999149717,83.66142,33.5317306,108.1364864,134.742130296,14,4,10.117,8029.0526709717,100.721788,33.5317306,108.1364864,-31.540854,11.408394,-2.23694,157.1, -15.4, 25.6,0,0,1684,1267,1684,1024,100,37,100,0,126.3,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8026.0999149717,97.769032,31,Sport,
36300,2023-07-20 18:04:58,38.4414526121606,-109.312147446111,98.097116,,,8026.4279989717,83.66142,33.5317306,113.442917016,140.04921708,14,4,10.117,8029.0526709717,100.721788,33.5317306,113.442917016,-31.988242,10.06623,-2.908022,159.3, -14.9, 26.3,0,0,1684,1267,1684,1024,100,37,100,0,128.3,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8026.4279989717,98.097116,31,Sport,
36400,2023-07-20 18:04:59,38.4414402555855,-109.312140793228,98.753284,,,8027.0841669717,53.149608,33.5317306,118.284452604,144.942261856,14,4,10.117,8029.0526709717,100.721788,33.5317306,118.284452604,-31.988242,10.06623,-3.35541,157.8, -19.8, 23.1,0,0,1684,1232,1684,1024,100,32,100,0,129.6,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8027.0841669717,98.753284,31,Sport,
36500,2023-07-20 18:04:59,38.4414264408123,-109.312137678485,99.081368,,,8027.4122509717,53.149608,33.777794,123.38583072,150.060372256,14,4,10.117,8029.0526709717,100.721788,33.777794,123.38583072,-32.43563,9.395148,-3.35541,158.7, -26.6, 17,0,0,1684,1233,1684,1024,100,32,100,0,130.5,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8027.4122509717,99.081368,31,Sport,
36600,2023-07-20 18:04:59,38.4414152033455,-109.312132097248,99.409452,,,8027.7403349717,53.477692,34.0685962,127.7559096,154.459650612,14,4,10.117,8029.0526709717,100.721788,34.0685962,127.7559096,-33.106712,8.052984,-3.35541,160.4, -27.7, 15.5,0,0,1684,1230,1684,1024,100,31,100,0,131.3,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8027.7403349717,99.409452,31,Sport,
36700,2023-07-20 18:04:59,38.4414011724236,-109.312129297211,100.06562,,,8028.3965029717,53.805776,34.7396782,132.911093492,159.641081224,14,4,10.117,8029.0526709717,100.721788,34.7396782,132.911093492,-34.001488,7.158208,-3.35541,161.8, -26.5, 15.3,0,0,1684,1223,1684,1024,100,30,100,0,132.2,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8028.3965029717,100.06562,31,Sport,
36800,2023-07-20 18:04:59,38.44138745651,-109.312123642423,100.721788,,,8029.0526709717,54.790028,35.0528498,138.16109366,164.899611576,14,4,10.117,8029.0526709717,100.721788,35.0528498,138.16109366,-34.448876,6.487126,-4.026492,163.3, -24.1, 15.5,0,0,1684,1218,1684,1024,100,29,100,0,133,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8029.0526709717,100.721788,31,Sport,
36900,2023-07-20 18:04:59,38.4413730242574,-109.312121107801,101.377956,,,8029.7088389717,55.77428,35.4107602,143.43996522,170.21490046,14,4,10.117,8029.7088389717,101.377956,35.4107602,143.43996522,-34.896264,6.039738,-4.47388,164.7, -22.4, 15,0,0,1684,1212,1684,1024,100,28,100,0,133.9,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8029.7088389717,101.377956,31,Sport,
37000,2023-07-20 18:04:59,38.4413607787367,-109.312116785287,102.362208,,,8030.6930909717,56.430448,35.4107602,148.074479804,174.850399296,14,4,10.117,8030.6930909717,102.362208,35.4107602,148.074479804,-35.119958,5.144962,-4.921268,166.5, -21.4, 14.7,0,0,1684,1200,1024,1024,100,27,0,0,134.6,-3.2,0,24,3.385,3.383,3.384,0,0,0,11.287,76.1,8030.6930909717,102.362208,31,Sport,
37100,2023-07-20 18:04:59,38.4413470444284,-109.31211474348,103.018376,,,8031.3492589717,69.881892,35.6568236,153.07415188,179.89501888,14,4,9.968,8031.3492589717,103.018376,35.6568236,153.07415188,-35.343652,4.697574,-5.144962,167.6, -21.3, 14.7,0,0,1684,1200,1024,1024,100,27,0,0,135.4,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8031.3492589717,103.018376,31,Sport,
37200,2023-07-20 18:04:59,38.441333771945,-109.312111233451,103.674544,,,8032.0054269717,70.866144,35.6344542,158.01509692,184.840229012,14,4,9.968,8032.0054269717,103.674544,35.6568236,158.01509692,-35.343652,4.47388,-5.144962,169, -11.1, 14,0,0,1684,1198,1024,1024,100,26,0,0,136.1,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8032.0054269717,103.674544,31,Sport,
37300,2023-07-20 18:04:59,38.4413186889861,-109.312109407684,104.330712,,,8032.6615949717,72.17848,35.119958,163.481304444,190.368116328,14,5,9.968,8032.6615949717,104.330712,35.6568236,163.481304444,-34.896264,4.026492,-5.816044,172.1, 10.8, 8,0,0,1684,1192,1024,1024,100,25,0,0,136.7,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8032.6615949717,104.330712,31,Sport,
37400,2023-07-20 18:05:00,38.4413053763564,-109.312106347467,105.314964,,,8033.6458469717,73.162732,33.330406,168.40715762,195.303155856,14,5,9.968,8033.6458469717,105.314964,35.6568236,168.40715762,-33.106712,3.802798,-7.158208,174.5, 27.4, 1.7,0,0,1684,1192,1024,1024,100,25,0,0,137.3,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8033.6458469717,105.314964,31,Sport,
37500,2023-07-20 18:05:00,38.4412921938955,-109.312104927691,106.6273,,,8034.9581829717,74.146984,31.5184846,173.177170896,200.129927664,14,5,9.968,8034.9581829717,106.6273,35.6568236,173.177170896,-31.31716,3.579104,-7.605596,174.9, 26.8, 0,0,0,1684,1163,1024,1024,100,21,0,0,138,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8034.9581829717,106.6273,31,Sport,
37600,2023-07-20 18:05:00,38.4412794377029,-109.312102559229,107.611552,,,8035.9424349717,75.131236,30.0197348,177.861554248,204.833011804,14,5,9.968,8035.9424349717,107.611552,35.6568236,177.861554248,-29.751302,4.026492,-7.381902,174, 27, 1,0,0,1684,1143,1024,1024,100,18,0,0,138.5,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8035.9424349717,107.611552,31,Sport,
37700,2023-07-20 18:05:00,38.4412674208001,-109.312101178333,108.595804,,,8036.9266869717,76.443572,28.6999402,182.219822104,209.234914832,14,5,9.968,8036.9266869717,108.595804,35.6568236,182.219822104,-28.409138,4.026492,-6.934514,174.3, 28, 1.2,0,0,1684,1144,1024,1024,100,18,0,0,138.8,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8036.9266869717,108.595804,31,Sport,
37800,2023-07-20 18:05:00,38.4412583285489,-109.312099840013,109.251972,,,8037.5828549717,77.427824,27.3577762,185.537735596,212.574153784,14,5,9.968,8037.5828549717,109.251972,35.6568236,185.537735596,-27.066974,4.026492,-6.71082,174.1, 29, 1.2,0,0,1684,1142,1024,1024,100,18,0,0,139,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8037.5828549717,109.251972,31,Sport,
37900,2023-07-20 18:05:00,38.4412476831793,-109.312098653967,110.236224,,,8038.5671069717,78.74016,25.7919182,189.398956192,216.47310404,14,5,9.968,8038.5671069717,110.236224,35.6568236,189.398956192,-25.501116,3.802798,-6.71082,174.3, 30.5, 1,0,0,1684,1136,1024,1024,100,17,0,0,139.3,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8038.5671069717,110.236224,31,Sport,
38000,2023-07-20 18:05:00,38.4412354671526,-109.312097073586,111.220476,,,8039.5513589717,79.724412,24.4273848,193.845806728,220.952762976,14,5,9.968,8039.5513589717,111.220476,35.6568236,193.845806728,-24.158952,3.579104,-6.71082,174.2, 31.9, 0.8,0,0,1684,1136,1024,1024,100,17,0,0,139.6,-3.2,0,24,3.308,3.301,3.301,0,0,0,14.927,76.1,8039.5513589717,111.220476,31,Sport,
38100,2023-07-20 18:05:00,38.4412264802354,-109.312096085855,111.876644,,,8040.2075269717,83.66142,22.593094,197.106961688,224.24377358,14,5,10.028,8040.2075269717,111.876644,35.6568236,197.106961688,-22.3694,3.131716,-6.71082,174.5, 32.5, 0.6,0,0,1684,1133,1024,1024,100,17,0,0,139.8,-3.2,0,24,3.41,3.408,3.407,0,0,0,15.588,76.46,8040.2075269717,111.876644,31,Sport,
38200,2023-07-20 18:05:00,38.4412182629236,-109.312094870573,112.860896,,,8041.1917789717,83.66142,20.9377584,200.109258372,227.26214638,14,5,10.028,8041.1917789717,112.860896,35.6568236,200.109258372,-20.803542,2.460634,-6.934514,175.9, 33.6, 1.1,0,0,1684,1133,1024,1024,100,17,0,0,140.1,-3.2,0,24,3.41,3.408,3.407,0,0,0,15.588,76.46,8041.1917789717,112.860896,31,Sport,
38300,2023-07-20 18:05:00,38.4412098924133,-109.312093826861,113.517064,,,8041.8479469717,83.66142,19.125837,203.155846396,230.330387948,14,5,10.028,8041.8479469717,113.517064,35.6568236,203.155846396,-19.01399,2.013246,-6.934514,176.8, 34.2, 1,0,0,1684,1125,1024,1024,100,15,0,0,140.3,-3.2,0,24,3.41,3.408,3.407,0,0,0,15.588,76.46,8041.8479469717,113.517064,31,Sport,
38400,2023-07-20 18:05:01,38.4412026210964,-109.312092636869,114.501316,,,8042.8321989717,83.66142,17.3139156,205.82021656,233.0052568,14,5,10.028,8042.8321989717,114.501316,35.6568236,205.82021656,-17.224438,1.789552,-7.158208,177.3, 33.4, 2.1,0,0,1684,1117,1024,1024,100,14,0,0,140.5,-3.2,0,24,3.41,3.408,3.407,0,0,0,15.588,76.46,8042.8321989717,114.501316,31,Sport,
